version,ihl,tos,len,ip_flags,frag,ttl,proto,ip_options,time,sport,dport,dataofs,reserved,tcp_udp_flags,window,urgptr,tcp_udp_options,land,time_diff,payload,std_dev_payload,Avg_syn_flag,Avg_urg_flag,Avg_fin_flag,Avg_ack_flag,Avg_psh_flag,Avg_rst_flag,Avg_DNS_pkt,Avg_TCP_pkt,Avg_UDP_pkt,Avg_ICMP_pkt,Duration_window_flow,Avg_delta_time,Min_delta_time,Max_delta_time,StDev_delta_time,Avg_pkts_lenght,Min_pkts_lenght,Max_pkts_lenght,StDev_pkts_lenght,Avg_small_payload_pkt,Avg_payload,Min_payload,Max_payload,StDev_payload,Avg_DNS_over_TCP
4,5,0,68,DF,0,64,6,0,1592204115.488206,52590,1885,8,0,PA,502,0,3,0,1.001981,3,2.7985156204394364,0.0,0.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,40.066463,40.066463,0.996065,1.005265,0.001360426175448765,3362.0,82.0,82.0,0.0,41.0,656.0,16.0,16.0,0.0,0.0
4,5,0,68,DF,0,64,6,0,1592204116.489781,52590,1885,8,0,PA,502,0,3,0,1.001575,8,2.7744368798010166,0.0,0.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,41.068038,41.068038,0.996065,1.005265,0.0013433812581981515,3444.0,82.0,82.0,0.0,42.0,672.0,16.0,16.0,0.0,0.0
4,5,0,68,DF,0,64,6,0,1592204117.492736,52590,1885,8,0,PA,502,0,3,0,1.002955,7,2.791591010307219,0.0,0.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,42.070993,42.070993,0.996065,1.005265,0.0013418714723101343,3526.0,82.0,82.0,0.0,43.0,688.0,16.0,16.0,0.0,0.0
4,5,0,68,DF,0,64,6,0,1592204118.493975,52590,1885,8,0,PA,502,0,3,0,1.001239,5,2.7816413040992902,0.0,0.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,43.072232,43.072232,0.996065,1.005265,0.0013275857474918603,3608.0,82.0,82.0,0.0,44.0,704.0,16.0,16.0,0.0,0.0
4,5,0,68,DF,0,64,6,0,1592204119.495672,52590,1885,8,0,PA,502,0,3,0,1.001697,3,2.749502142849072,0.0,0.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,44.073929,44.073929,0.996065,1.005265,0.0013120604527256986,3690.0,82.0,82.0,0.0,45.0,720.0,16.0,16.0,0.0,0.0
4,5,0,68,DF,0,64,6,0,1592204120.497667,52590,1885,8,0,PA,502,0,3,0,1.001995,9,2.7298283480683097,0.0,0.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,45.075924,45.075924,0.996065,1.005265,0.0012979135984690618,3772.0,82.0,82.0,0.0,46.0,736.0,16.0,16.0,0.0,0.0
4,5,0,68,DF,0,64,6,0,1592204121.497152,52590,1885,8,0,PA,502,0,3,0,0.999485,5,2.774130939435953,0.0,0.0,0.0,0.0,47.0,0.0,0.0,47.0,0.0,0.0,46.075409,46.075409,0.996065,1.005265,0.0013238476255781073,3854.0,82.0,82.0,0.0,47.0,752.0,16.0,16.0,0.0,0.0
4,5,0,68,DF,0,64,6,0,1592204122.499276,52590,1885,8,0,PA,502,0,3,0,1.002124,9,2.7440432133805417,0.0,0.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,47.077533,47.077533,0.996065,1.005265,0.0013112860833603135,3936.0,82.0,82.0,0.0,48.0,768.0,16.0,16.0,0.0,0.0
4,5,0,68,DF,0,64,6,0,1592204123.502092,52590,1885,8,0,PA,502,0,3,0,1.002816,4,2.782763997181734,0.0,0.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,48.080349,48.080349,0.996065,1.005265,0.0013081392730564915,4018.0,82.0,82.0,0.0,49.0,784.0,16.0,16.0,0.0,0.0
4,5,0,68,DF,0,64,6,0,1592204124.503100,52590,1885,8,0,PA,502,0,3,0,1.001008,4,2.756305901423538,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,49.081357,49.081357,0.996065,1.005265,0.001297932290719557,4100.0,82.0,82.0,0.0,50.0,800.0,16.0,16.0,0.0,0.0
