time,time_diff,payload,std_dev_payload,Avg_psh_flag,Duration_window_flow,Min_delta_time,Max_delta_time,StDev_delta_time,label
1592203437.588703,0.9997799999999999,0,2.8189972618167216,28.0,27.039453,0.992886,1.006225,0.0029212349513562997,1
1592203438.589643,1.00094,9,2.9373896383553117,29.0,28.040392999999998,0.992886,1.006225,0.002868319450405885,1
1592203439.590857,1.001214,2,2.9767380448664107,30.0,29.041607,0.992886,1.006225,0.0028169536724289303,1
1592203440.5926812,1.001824,6,2.9819113805694433,31.0,30.043430999999998,0.992886,1.006225,0.002768871725276287,1
1592203441.593972,1.001291,2,2.9365512652316035,32.0,31.044721999999997,0.992886,1.006225,0.002722478228237245,1
1592203442.59507,1.001098,3,2.9402655135757008,33.0,32.04582,0.992886,1.006225,0.0026789002287289218,1
1592203443.5974991,1.002429,6,2.9148059540902547,34.0,33.048249,0.992886,1.006225,0.0026424173871149263,1
1592203444.599947,1.002448,7,2.8760752770193143,35.0,34.050697,0.992886,1.006225,0.002607560433857868,1
1592203445.598644,0.998697,3,2.8541537750489727,36.0,35.049394,0.992886,1.006225,0.002611981052796529,1
1592203446.601351,1.002707,4,2.8333293317298667,37.0,36.052101,0.992886,1.006225,0.0025834386981584945,1
1592203447.603541,1.00219,9,2.7982578354362286,38.0,37.054291,0.992886,1.006225,0.002550229892186781,1
1592203448.606173,1.002632,8,2.8374517111828315,39.0,38.056923,0.992886,1.006225,0.0025226165254401823,1
1592203449.6078858,1.0017129999999999,8,2.8393017361722004,40.0,39.058636,0.992886,1.006225,0.002489441037153298,1
1592203450.608574,1.000688,2,2.8390995970597763,41.0,40.059324,0.992886,1.006225,0.002460698397839159,1
1592203451.6093712,1.000797,6,2.8476964374736293,42.0,41.060121,0.992886,1.006225,0.0024321064918717845,1
1592203452.610236,1.000865,1,2.8159907116822636,43.0,42.060986,0.992886,1.006225,0.002404055059557588,1
1592203453.612536,1.0023,2,2.8531718436086178,44.0,43.063286,0.992886,1.006225,0.002378780258043518,1
1592203454.612933,1.000397,9,2.8569651493834813,45.0,44.063683000000005,0.992886,1.006225,0.002356534131651049,1
1592203455.615663,1.00273,5,2.8872582722331077,46.0,45.066413,0.992886,1.006225,0.002337435161527146,1
1592203456.615848,1.000185,2,2.855015080715181,47.0,46.066598,0.992886,1.006225,0.002319140615860812,1
1592203457.61707,1.0012219999999998,3,2.8590056039606258,48.0,47.067820000000005,0.992886,1.006225,0.002294030471437834,1
1592203458.619704,1.002634,6,2.8431137171897984,49.0,48.070454,0.992886,1.006225,0.002275996232266385,1
1592203459.620494,1.00079,9,2.8172798888683785,50.0,49.071244,0.992886,1.006225,0.002254243645874595,1
1592203460.621659,1.0011649999999999,8,2.845749879763813,51.0,50.072409,0.992886,1.006225,0.002231496795097545,1
1592203461.62613,1.004471,8,2.847033543883879,52.0,51.076879999999996,0.992886,1.006225,0.0022492558530654134,1
1592203462.626077,0.9999469999999999,0,2.8471236421077104,53.0,52.076827,0.992886,1.006225,0.0022375834953286366,1
1592203463.627058,1.000981,9,2.907855103297816,54.0,53.077808,0.992886,1.006225,0.0022170128018180802,1
1592203464.627842,1.0007840000000001,9,2.9293326332189205,55.0,54.07859200000001,0.992886,1.006225,0.002197970217307439,1
1592203465.62974,1.001898,7,2.9481109247603547,56.0,55.080490000000005,0.992886,1.006225,0.0021783411954136946,1
1592203466.6323268,1.0025870000000001,7,2.930827880670529,57.0,56.083077,0.992886,1.006225,0.0021636627698173078,1
1592203467.634514,1.0021870000000002,9,2.9137254363387344,58.0,57.085264,0.992886,1.006225,0.002146280906580002,1
1592203468.6354349,1.000921,9,2.928931474345152,59.0,58.086185,0.992886,1.006225,0.0021287092821247323,1
1592203469.636942,1.001507,5,2.942169518303661,60.0,59.087692000000004,0.992886,1.006225,0.0021102803315513133,1
1592203470.637557,1.000615,9,2.9176182767932226,61.0,60.08830699999999,0.992886,1.006225,0.0020953416378668493,1
1592203471.640549,1.002992,3,2.9295430056959773,62.0,61.091299,0.992886,1.006225,0.00208690404941756,1
1592203472.6417131,1.001164,2,2.9222662236271733,63.0,62.092463,0.992886,1.006225,0.002070158851460505,1
1592203473.675098,1.033385,7,2.9305612749192247,64.0,63.125848,0.992886,1.033385,0.0045124889907288464,-1
1592203474.646453,0.971355,4,2.914330670193075,65.0,64.09720300000001,0.971355,1.033385,0.00589158036086766,-1
1592203475.643532,0.997079,0,2.8966575565641164,66.0,65.09428199999999,0.971355,1.033385,0.0058712539177203146,-1
1592203476.647994,1.0044620000000002,8,2.9494358100547187,67.0,66.098744,0.971355,1.033385,0.005837696609807546,-1
1592203477.649704,1.00171,4,2.9456353604558183,68.0,67.100454,0.971355,1.033385,0.00579336176077245,-1
1592203478.651333,1.001629,9,2.9280371665117317,69.0,68.102083,0.971355,1.033385,0.005749986688746664,1
1592203479.6524801,1.001147,8,2.9401101008030786,70.0,69.10323000000001,0.971355,1.033385,0.005707710081519585,1
1592203480.653662,1.001182,1,2.9356323693724904,71.0,70.104412,0.971355,1.033385,0.005666323270243107,1
1592203481.6565971,1.0029350000000001,0,2.961108452135133,72.0,71.107347,0.971355,1.033385,0.0056283113410784845,1
1592203482.657651,1.001054,4,3.006836091491357,73.0,72.108401,0.971355,1.033385,0.005588795362217456,1
1592203483.658508,1.0008569999999999,0,2.9895651857753496,74.0,73.109258,0.971355,1.033385,0.00555036768771201,1
1592203484.659384,1.000876,1,3.0310831092469765,75.0,74.110134,0.971355,1.033385,0.005512692589074456,1
1592203485.660733,1.001349,5,3.0489373545491123,76.0,75.11148299999999,0.971355,1.033385,0.005475341596748196,1
1592203486.662844,1.002111,1,3.0285750224596817,77.0,76.11359399999999,0.971355,1.033385,0.005439188661439943,1
1592203487.6647642,1.0019200000000001,6,3.044993848044038,78.0,77.115514,0.971355,1.033385,0.00540350344860987,1
1592203488.665879,1.001115,0,3.0270050080241813,79.0,78.116629,0.971355,1.033385,0.005368478255897967,1
1592203489.668758,1.002879,0,3.0613118930036984,80.0,79.119508,0.971355,1.033385,0.005336225462347414,1
1592203490.66935,1.000592,0,3.0930658837872316,81.0,80.1201,0.971355,1.033385,0.0053033435488820035,1
1592203491.6699321,1.0005819999999999,9,3.1224739790749263,82.0,81.12068199999999,0.971355,1.033385,0.005271083094594835,-1
1592203492.671933,1.002001,6,3.1361912853144998,83.0,82.122683,0.971355,1.033385,0.005238748549462805,-1
1592203493.673094,1.001161,5,3.119187038489787,84.0,83.12384399999999,0.971355,1.033385,0.005206836918697724,-1
1592203494.676111,1.003017,3,3.100344382184101,85.0,84.126861,0.971355,1.033385,0.0051780491346028615,-1
1592203495.677856,1.001745,5,3.089096470944655,86.0,85.128606,0.971355,1.033385,0.0051471981108868435,1
1592203496.678192,1.0003360000000001,7,3.070881212076612,87.0,86.12894200000001,0.971355,1.033385,0.005118404752498255,-1
1592203497.680207,1.0020149999999999,0,3.0610340886251586,88.0,87.130957,0.971355,1.033385,0.00508885989931402,1
1592203498.6825259,1.002319,9,3.0888545760770607,89.0,88.133276,0.971355,1.033385,0.005060272624521604,1
1592203499.683317,1.000791,2,3.101898079275797,90.0,89.134067,0.971355,1.033385,0.005032023367172816,-1
1592203500.686148,1.002831,1,3.099983506437465,91.0,90.136898,0.971355,1.033385,0.005005621506483215,1
1592203501.6878278,1.00168,9,3.10984101058416,92.0,91.13857800000001,0.971355,1.033385,0.0049777626930261575,-1
1592203502.689852,1.002024,6,3.1225811795757523,93.0,92.140602,0.971355,1.033385,0.0049506125324778934,-1
1592203503.691083,1.001231,5,3.1076123074328508,94.0,93.14183299999999,0.971355,1.033385,0.0049237300186817405,-1
1592203504.692125,1.001042,5,3.090869520070833,95.0,94.142875,0.971355,1.033385,0.0048974402802091956,-1
1592203505.694068,1.001943,9,3.0743944627863264,96.0,95.144818,0.971355,1.033385,0.004871513778885608,-1
1592203506.695743,1.001675,7,3.0863114812923187,97.0,96.146493,0.971355,1.033385,0.00484583077979221,-1
1592203507.697103,1.00136,6,3.0771157750490237,98.0,97.147853,0.971355,1.033385,0.0048205554621985535,-1
1592203508.69901,1.0019069999999999,9,3.0629141840686738,99.0,98.14976,0.971355,1.033385,0.004795798712691897,-1
1592203511.702395,0.9983360000000001,9,0.0,2.0,0.9983360000000001,0.9983360000000001,0.9983360000000001,0.0,-1
1592203512.704169,1.001774,0,0.0,3.0,2.00011,0.9983360000000001,1.001774,0.0024310331137193503,-1
1592203513.705446,1.001277,8,4.5,4.0,3.001387,0.9983360000000001,1.001774,0.001858150245091428,-1
1592203514.705681,1.000235,3,4.027681991198191,5.0,4.001622,0.9983360000000001,1.001774,0.001521425318574658,-1
1592203515.707979,1.002298,6,3.6742346141747673,6.0,5.00392,0.9983360000000001,1.002298,0.001566002075349838,-1
1592203516.710248,1.002269,6,3.3105890714493698,7.0,6.006189,0.9983360000000001,1.002298,0.0015262462121165116,-1
1592203517.712375,1.002127,3,3.0368111930480994,8.0,7.008316000000001,0.9983360000000001,1.002298,0.0014534907407112484,1
1592203518.712552,1.000177,9,2.9277002188456,9.0,8.008493,0.9983360000000001,1.002298,0.001392334518251374,-1
1592203519.713975,1.001423,9,3.0413812651491097,10.0,9.009916,0.9983360000000001,1.002298,0.0013079683461171545,-1
1592203520.713856,0.9998809999999999,4,3.0711722135745005,11.0,10.009797,0.9983360000000001,1.002298,0.0012921780966002067,1
1592203521.715952,1.0020959999999999,6,2.9681644159311658,12.0,11.011892999999999,0.9983360000000001,1.002298,0.0012712340318117524,-1
1592203522.720634,1.004682,3,2.831347545890443,13.0,12.016575,0.9983360000000001,1.004682,0.00159675125432292,1
1592203523.7192929,0.998659,5,2.8136571693556887,14.0,13.015234,0.9983360000000001,1.004682,0.0017050502361198358,1
1592203524.718532,0.999239,4,2.706555705501412,15.0,14.014473,0.9983360000000001,1.004682,0.001717677330608957,1
1592203525.7241151,1.005583,6,2.635123820813817,16.0,15.020056,0.9983360000000001,1.005583,0.0020296210225650736,1
1592203526.726197,1.002082,7,2.5508168626278653,17.0,16.022138,0.9983360000000001,1.005583,0.0019696243931267713,1
1592203527.727366,1.001169,2,2.5,18.0,17.023307,0.9983360000000001,1.005583,0.0019077909018023961,1
1592203528.72861,1.001244,9,2.561357771420852,19.0,18.024551000000002,0.9983360000000001,1.005583,0.0018510710881007825,1
1592203529.732462,1.003852,2,2.6299556396765835,20.0,19.028403,0.9983360000000001,1.005583,0.001887304070617864,1
1592203530.7323,0.9998379999999999,2,2.6764593968612886,21.0,20.028241,0.9983360000000001,1.005583,0.0018739563404171066,1
1592203531.729247,0.9969469999999999,9,2.7069355367278334,22.0,21.025188,0.9969469999999999,1.005583,0.0020701430040320538,1
1592203532.734941,1.005694,8,2.766006805991925,23.0,22.030882000000002,0.9969469999999999,1.005694,0.002235991080607012,1
1592203533.73584,1.000899,4,2.758907437362458,24.0,23.031781,0.9969469999999999,1.005694,0.00218711570040465,1
1592203534.739326,1.003486,1,2.7145202223979066,25.0,24.035267,0.9969469999999999,1.005694,0.0021817393734909264,1
1592203535.739975,1.000649,9,2.7984991017011644,26.0,25.035916,0.9969469999999999,1.005694,0.0021420971009737163,1
1592203536.740923,1.000948,4,2.8408449447303523,27.0,26.036864,0.9969469999999999,1.005694,0.0021010045729090206,1
1592203537.7421482,1.001225,0,2.797928227611264,28.0,27.038089000000003,0.9969469999999999,1.005694,0.002060538742375865,1
1592203538.74331,1.001162,6,2.922876986214645,29.0,28.039251,0.9969469999999999,1.005694,0.002022566778709327,1
1592203539.746917,1.003607,3,2.8749445424997297,30.0,29.042858000000003,0.9969469999999999,1.005694,0.0020278955616271255,1
1592203540.7472222,1.000305,5,2.851872155604873,31.0,30.043163,0.9969469999999999,1.005694,0.002004097899792828,1
1592203541.75041,1.003188,6,2.8039654459750785,32.0,31.046351,0.9969469999999999,1.005694,0.0019953024569281863,1
1592203542.750273,0.999863,4,2.7632944189473623,33.0,32.046214,0.9969469999999999,1.005694,0.001983949798361681,1
1592203543.752828,1.0025549999999999,6,2.726461763898405,34.0,33.048769,0.9969469999999999,1.005694,0.001962255352923201,1
1592203544.753609,1.000781,5,2.6896393400629623,35.0,34.04955,0.9969469999999999,1.005694,0.0019359876483821012,1
1592203545.7550118,1.001403,9,2.649835145358642,36.0,35.050953,0.9969469999999999,1.005694,0.0019073268913818195,1
1592203546.757912,1.0029,8,2.691786448757458,37.0,36.053853000000004,0.9969469999999999,1.005694,0.0018952288723453504,1
1592203547.757725,0.999813,1,2.6937284272001456,38.0,37.053666,0.9969469999999999,1.005694,0.0018890907504308426,1
1592203548.7602,1.002475,4,2.746137469379576,39.0,38.056141,0.9969469999999999,1.005694,0.001870785447699148,1
1592203549.761082,1.000882,1,2.7161413480735286,40.0,39.057023,0.9969469999999999,1.005694,0.0018484660664779265,1
1592203550.763654,1.002572,1,2.7594795076587713,41.0,40.059595,0.9969469999999999,1.005694,0.0018330333440460423,1
1592203551.765382,1.0017280000000002,2,2.79631453881712,42.0,41.061323,0.9969469999999999,1.005694,0.0018103574155263426,1
1592203552.76682,1.0014379999999998,6,2.7986144272963056,43.0,42.062761,0.9969469999999999,1.005694,0.001788165751689938,1
1592203553.7673109,1.000491,5,2.770614346110856,44.0,43.063252,0.9969469999999999,1.005694,0.0017733626047759434,1
1592203554.768574,1.001263,7,2.7382671682855855,45.0,44.064515,0.9969469999999999,1.005694,0.0017529012379481053,1
1592203555.7709131,1.0023389999999999,7,2.725283365356272,46.0,45.066854,0.9969469999999999,1.005694,0.001737744517203466,1
1592203556.772773,1.00186,0,2.7120217050007294,47.0,46.068714,0.9969469999999999,1.005694,0.0017192140311852258,1
1592203557.776353,1.00358,0,2.7788697706564855,48.0,47.072294,0.9969469999999999,1.005694,0.001727438796740636,1
1592203558.776366,1.0000129999999998,9,2.8375353851571634,49.0,48.072307,0.9969469999999999,1.005694,0.0017230832303477607,1
1592203559.77814,1.001774,8,2.8722057677370927,50.0,49.074081,0.9969469999999999,1.005694,0.001705468496239865,1
1592203560.779489,1.001349,7,2.8773339040974153,51.0,50.07543,0.9969469999999999,1.005694,0.0016881331676845686,1
1592203561.7811189,1.00163,9,2.8632848269077247,52.0,51.077059999999996,0.9969469999999999,1.005694,0.0016712530327894224,1
1592203562.783757,1.002638,6,2.889879462264924,53.0,52.079698,0.9969469999999999,1.005694,0.0016621512269819091,1
1592203563.784358,1.000601,0,2.8649973925243977,54.0,53.080299,0.9969469999999999,1.005694,0.0016510584233368026,1
1592203564.7843778,1.0000200000000001,5,2.920081829758959,55.0,54.080318999999996,0.9969469999999999,1.005694,0.0016480150486657974,1
1592203565.78688,1.002502,2,2.8929221607671867,56.0,55.082820999999996,0.9969469999999999,1.005694,0.0016384062916233494,1
1592203566.783006,0.9961260000000001,7,2.8937093356120385,57.0,56.078947,0.9961260000000001,1.005694,0.001775500267438821,1
1592203567.78866,1.005654,9,2.8810938080201836,58.0,57.084601,0.9961260000000001,1.005694,0.0018471964569656812,1
1592203568.7920759,1.003416,5,2.904873268185152,59.0,58.088017,0.9961260000000001,1.005694,0.0018484082693953265,1
1592203569.817049,1.024973,4,2.8797232823858856,60.0,59.11299,0.9961260000000001,1.024973,0.0035612403025763835,-1
1592203570.794521,0.9774719999999999,2,2.8582322378392786,61.0,60.090462,0.9774719999999999,1.024973,0.004735526990164481,-1
1592203571.7938821,0.999361,1,2.860215609588433,62.0,61.089822999999996,0.9774719999999999,1.024973,0.004703935429059909,1
1592203572.794006,1.000124,7,2.880678202567149,63.0,62.089946999999995,0.9774719999999999,1.024973,0.004668361694183602,1
1592203573.797331,1.003325,0,2.8697442119170526,64.0,63.093272,0.9774719999999999,1.024973,0.004636577366260925,1
1592203574.8004491,1.003118,4,2.9125145913189874,65.0,64.09639,0.9774719999999999,1.024973,0.004604184024423217,1
1592203575.801351,1.000902,9,2.89155390480188,66.0,65.09729200000001,0.9774719999999999,1.024973,0.004568686693131846,1
1592203576.802057,1.0007059999999999,1,2.914806112686779,67.0,66.097998,0.9774719999999999,1.024973,0.004534451655116351,1
1592203577.8054,1.003343,4,2.9314560108305128,68.0,67.101341,0.9774719999999999,1.024973,0.004505691136180331,1
1592203578.8066711,1.001271,5,2.9112513242017632,69.0,68.102612,0.9774719999999999,1.024973,0.004472036101768677,1
1592203579.805987,0.999316,6,2.889846202250971,70.0,69.101928,0.9774719999999999,1.024973,0.004446875492210515,1
1592203580.8088632,1.002876,5,2.8722721824407773,71.0,70.104804,0.9774719999999999,1.024973,0.004417698845536562,1
1592203581.809778,1.000915,4,2.8517449008618985,72.0,71.105719,0.9774719999999999,1.024973,0.004386574543829323,1
1592203582.8116212,1.001843,9,2.83333236091484,73.0,72.107562,0.9774719999999999,1.024973,0.004355773425443846,1
1592203583.813236,1.001615,2,2.8555771724214214,74.0,73.109177,0.9774719999999999,1.024973,0.0043254424498085494,1
1592203584.80953,0.996294,5,2.8557619374166325,75.0,74.105471,0.9774719999999999,1.024973,0.004338062396591332,-1
1592203585.815466,1.0059360000000002,7,2.8364539740356265,76.0,75.111407,0.9774719999999999,1.024973,0.0043400190003735715,-1
1592203586.818111,1.002645,4,2.8282385566520607,77.0,76.114052,0.9774719999999999,1.024973,0.004313039952548631,1
1592203587.818922,1.0008110000000001,1,2.8113590329569016,78.0,77.114863,0.9774719999999999,1.024973,0.004285291566068766,1
1592203588.82079,1.001868,2,2.8271745921917093,79.0,78.116731,0.9774719999999999,1.024973,0.004257587231026926,1
1592203589.821847,1.0010569999999999,7,2.8268285931067783,80.0,79.117788,0.9774719999999999,1.024973,0.004230496023210732,1
1592203590.825136,1.0032889999999999,1,2.8198031593348234,81.0,80.121077,0.9774719999999999,1.024973,0.004208439341938824,1
1592203591.824281,0.9991450000000001,1,2.8339184444863617,82.0,81.120222,0.9774719999999999,1.024973,0.004190325664551623,-1
1592203592.826536,1.002255,7,2.8468504056464314,83.0,82.122477,0.9774719999999999,1.024973,0.00416524892514254,1
1592203593.829468,1.002932,4,2.840521145974055,84.0,83.12540899999999,0.9774719999999999,1.024973,0.0041427827218641295,1
1592203594.8297482,1.0002799999999998,9,2.8245240023311036,85.0,84.12568900000001,0.9774719999999999,1.024973,0.004119940336975188,-1
1592203595.831572,1.001824,0,2.8455120410060126,86.0,85.12751300000001,0.9774719999999999,1.024973,0.004095497703651686,1
1592203596.833412,1.00184,1,2.875405793537436,87.0,86.12935300000001,0.9774719999999999,1.024973,0.004071500191876294,1
1592203597.8351119,1.0017,8,2.88646250023771,88.0,87.13105300000001,0.9774719999999999,1.024973,0.004047813949146779,1
1592203598.837146,1.002034,5,2.891484346853959,89.0,88.133087,0.9774719999999999,1.024973,0.0040248764557030735,1
1592203599.8369288,0.999783,6,2.875157200157904,90.0,89.13287,0.9774719999999999,1.024973,0.004006138625525262,1
1592203600.8401,1.0031709999999998,9,2.862104552490208,91.0,90.136041,0.9774719999999999,1.024973,0.0039874938879879895,1
1592203601.840844,1.000744,8,2.8809506318591915,92.0,91.136785,0.9774719999999999,1.024973,0.003966095550506936,1
1592203602.844834,1.00399,0,2.8845682884695423,93.0,92.140775,0.9774719999999999,1.024973,0.0039527560875179755,-1
1592203603.8442981,0.9994639999999999,6,2.9121307784983665,94.0,93.14023900000001,0.9774719999999999,1.024973,0.003937049033845548,1
1592203604.845319,1.001021,9,2.8992007143445115,95.0,94.14126,0.9774719999999999,1.024973,0.0039161469746972965,1
1592203605.848373,1.0030540000000001,2,2.9159805397022347,96.0,95.14431400000001,0.9774719999999999,1.024973,0.0038985107087513046,-1
1592203606.848058,0.999685,8,2.914934322632872,97.0,96.143999,0.9774719999999999,1.024973,0.003882453270792883,-1
1592203607.850311,1.002253,0,2.917856900001933,98.0,97.146252,0.9774719999999999,1.024973,0.003862935927479383,-1
1592203608.850659,1.000348,0,2.943547211803772,99.0,98.1466,0.9774719999999999,1.024973,0.0038447575813367993,-1
